"typeResult","idGame","slugTeam","namePlayer","groupStartPosition","idTeam","idPlayer","pctAST","pctOREB","pctDREB","pctTREB","pctTOVTeam","pctEFG","pctTS","pctUSG","pctUSGE","cityTeam","isStarter","minExact","ortgE","ortg","drtgE","drtg","netrtgE","netrtg","ratioASTtoTOV","ratioAST","paceE","pace","PACE_PER40","possessions","ratioPIE"
"player",21900398,"DAL","Delon Wright",NA,1610612742,1626153,0.222,0,0.136,0.075,0,0.917,0.945,0.156,0.168,"Dallas",TRUE,18.6833333333333,103.1,97.7,121.6,128.6,-18.5,-30.9,0,22.2,109.36,109.21,91.01,43,0.227
"player",21900398,"DAL","Courtney Lee",NA,1610612742,201584,0,0,0,0,100,0,0,0.063,0.065,"Dallas",TRUE,6.55,90,86.7,134.4,142.9,-44.4,-56.2,0,0,107.54,106.37,88.64,15,-0.029
"player",21900398,"DAL","Boban Marjanovic",NA,1610612742,1626246,0,0,0,0,0,0,0,0,0,"Dallas",TRUE,0,0,0,0,0,0,0,0,0,0,4800,4000,1,0
"player",21900398,"MIL","Khris Middleton","F",1610612749,203114,0.158,0.054,0.125,0.087,6.3,0.375,0.375,0.183,0.183,"Milwaukee",TRUE,28.4333333333333,99.7,103.3,104.8,108.5,-5,-5.2,3,18.8,104.87,101.29,84.41,61,0.066
"player",21900398,"MIL","Giannis Antetokounmpo","F",1610612749,203507,0.308,0.085,0.278,0.169,7,0.597,0.631,0.443,0.439,"Milwaukee",TRUE,34.3833333333333,102.6,107.9,110,109.2,-7.4,-1.3,1.33,9.3,108.47,106.09,88.41,76,0.278
"player",21900398,"MIL","Brook Lopez","C",1610612749,201572,0.125,0.036,0.19,0.102,9.1,0.125,0.178,0.188,0.186,"Milwaukee",TRUE,20.0166666666667,99.2,107.7,128.7,127.5,-29.4,-19.8,2,18.2,98.25,94.7,78.91,39,0.005
"player",21900398,"MIL","Wesley Matthews","G",1610612749,202083,0,0.027,0.034,0.03,0,0.5,0.5,0.094,0.095,"Milwaukee",TRUE,24.75,98.5,101.9,108.6,107.4,-10.1,-5.5,0,0,104.94,103.74,86.45,53,0.025
"player",21900398,"MIL","Donte DiVincenzo","G",1610612749,1628978,0.31,0.077,0.194,0.133,5.3,0.25,0.282,0.127,0.126,"Milwaukee",TRUE,29.55,113.3,117.6,102.2,102.9,11.1,14.7,9,47.4,112.96,110.46,92.05,68,0.096
"player",21900398,"MIL","George Hill",NA,1610612749,201588,0.158,0.029,0.048,0.036,0,0.4,0.46,0.169,0.168,"Milwaukee",TRUE,24.1333333333333,107.8,113,112.5,114.8,-4.7,-1.9,0,21.4,111.13,107.43,89.52,54,0.083
"player",21900398,"MIL","Ersan Ilyasova",NA,1610612749,101141,0.222,0.042,0.294,0.146,12.5,0.409,0.446,0.333,0.341,"Milwaukee",TRUE,17.3166666666667,99.8,100,119.8,121.1,-20,-21.1,1,12.5,103.24,102.57,85.48,36,0.102
"player",21900398,"MIL","Sterling Brown",NA,1610612749,1628425,0.083,0.033,0.158,0.082,0,0.167,0.167,0.1,0.099,"Milwaukee",TRUE,22.45,115.4,119.6,124.4,125,-9,-5.4,0,25,112.33,110.11,91.76,51,0.013
"player",21900398,"MIL","Pat Connaughton",NA,1610612749,1626192,0.143,0.063,0,0.04,0,0.5,0.5,0.185,0.181,"Milwaukee",TRUE,11.5833333333333,89.7,95.8,132.2,128,-42.5,-32.2,0,16.7,103.27,101.53,84.6,24,0.045
"player",21900398,"MIL","Robin Lopez",NA,1610612749,201577,0,0,0,0,0,0,0,0,0,"Milwaukee",TRUE,2.71666666666667,40,33.3,150,128.6,-110,-95.2,0,0,97.36,115.06,95.88,6,0
"player",21900398,"MIL","Kyle Korver",NA,1610612749,2594,0.136,0,0.087,0.036,0,1.063,1.063,0.113,0.111,"Milwaukee",TRUE,24.6666666666667,125,131,108.4,111.1,16.6,19.9,0,27.3,113.02,108.97,90.81,58,0.135
"player",21900399,"CHI","Kris Dunn","F",1610612741,1627739,0.185,0.043,0.083,0.064,11.1,0.833,0.833,0.062,0.062,"Chicago",TRUE,30.4833333333333,115.4,116.4,106.1,106.6,9.3,9.8,5,55.6,96.68,96.05,80.04,61,0.074
"player",21900399,"CHI","Lauri Markkanen","F",1610612741,1628374,0.038,0.028,0.065,0.045,16.7,0.429,0.45,0.202,0.209,"Chicago",TRUE,35.7666666666667,98.1,98.7,108.8,106.7,-10.7,-7.9,0.33,5.6,102.05,102.67,85.55,78,0.052
"player",21900399,"CHI","Wendell Carter Jr.","C",1610612741,1628976,0.071,0.059,0.28,0.153,17.6,0.5,0.51,0.181,0.185,"Chicago",TRUE,37.6666666666667,110.1,109.1,112.9,113.2,-2.8,-4.1,0.67,11.8,97.13,97.49,81.24,77,0.073
"player",21900399,"CHI","Zach LaVine","G",1610612741,203897,0.188,0,0.071,0.036,11.8,0.66,0.705,0.419,0.42,"Chicago",TRUE,34.4833333333333,110.1,113,109,108.7,1.1,4.3,0.75,8.8,97.19,96.05,80.04,69,0.216
"player",21900399,"CHI","Tomas Satoransky","G",1610612741,203107,0.261,0.037,0.192,0.113,5.9,0.5,0.557,0.155,0.159,"Chicago",TRUE,33,102.4,103,114,113.8,-11.6,-10.8,6,35.3,95.51,95.27,79.39,66,0.157
"player",21900399,"CHI","Thaddeus Young",NA,1610612741,201152,0.15,0,0.143,0.063,11.1,0.2,0.2,0.122,0.126,"Chicago",TRUE,21.2166666666667,111.7,110.9,103.9,100,7.9,10.9,3,33.3,101.72,104.07,86.72,46,0.011
"player",21900399,"CHI","Coby White",NA,1610612741,1629632,0.278,0,0.143,0.056,0,0.167,0.167,0.125,0.13,"Chicago",TRUE,19.6,104.1,102.2,111.5,104.4,-7.4,-2.2,0,45.5,105.75,110.2,91.84,45,0.049
"player",21900399,"CHI","Ryan Arcidiacono",NA,1610612741,1627853,0.4,0,0,0,0,1,1,0.194,0.208,"Chicago",TRUE,11.1833333333333,89.3,88.9,123.6,111.1,-34.3,-22.2,0,25,109.79,115.89,96.57,27,0.252
"player",21900399,"CHI","Denzel Valentine",NA,1610612741,1627756,0,0,0.4,0.133,0,0.556,0.556,0.231,0.241,"Chicago",TRUE,15.3,87.8,86.1,113.8,108.6,-26,-22.5,0,0,107.8,111.37,92.81,36,0.075
"player",21900399,"CHI","Daniel Gafford",NA,1610612741,1629655,0,0,0,0,0,0,0,0,0,"Chicago",TRUE,1.3,0,0,144.9,133.3,-144.9,-133.3,0,0,106.34,110.77,92.31,3,0
"player",21900399,"OKC","Terrance Ferguson","F",1610612760,1628390,0,0,0.037,0.021,12.5,0.857,0.857,0.129,0.133,"Oklahoma City",TRUE,29,110.2,108.8,107.3,107,2.8,1.8,0,0,93.62,94.34,78.62,57,0.027
"player",21900399,"OKC","Danilo Gallinari","F",1610612760,201568,0.235,0.077,0.16,0.118,0,0.5,0.59,0.257,0.261,"Oklahoma City",TRUE,31.8833333333333,117.6,117.2,114.9,115.6,2.6,1.6,0,17.4,96.5,96.35,80.29,64,0.167
"player",21900399,"OKC","Steven Adams","C",1610612760,203500,0.067,0.261,0.192,0.224,28.6,0.5,0.507,0.191,0.201,"Oklahoma City",TRUE,28.0833333333333,112.9,108.6,103,105.1,9.9,3.5,0.25,7.1,99.14,99.99,83.33,58,0.077
"player",21900399,"OKC","Shai Gilgeous-Alexander","G",1610612760,1628983,0.091,0,0.103,0.053,35.7,0.333,0.537,0.154,0.156,"Oklahoma City",TRUE,34.4,110.7,110.1,108.7,113.2,2,-3.1,0.4,14.3,97.34,95.58,79.65,69,0.022
"player",21900399,"OKC","Chris Paul","G",1610612760,101108,0.5,0.034,0.25,0.154,17.9,1,1.025,0.235,0.242,"Oklahoma City",TRUE,36.0666666666667,108.8,106.7,98.9,98.7,9.8,8,1.6,28.6,100.08,101.15,84.29,75,0.275
"player",21900399,"OKC","Nerlens Noel",NA,1610612760,203457,0,0,0.263,0.152,12.5,0.6,0.666,0.182,0.188,"Oklahoma City",TRUE,19.9166666666667,108.2,104.5,106,100,2.2,4.5,0,0,101.26,106.03,88.36,44,0.114
"player",21900399,"OKC","Abdel Nader",NA,1610612760,1627846,0.091,0,0.083,0.045,0,0.25,0.25,0.118,0.123,"Oklahoma City",TRUE,14.6166666666667,110.7,105.9,107.9,106.1,2.8,-0.2,0,20,106.66,110.01,91.68,34,0.02
"player",21900399,"OKC","Dennis Schroder",NA,1610612760,203471,0.294,0,0.129,0.074,26.1,0.667,0.699,0.247,0.257,"Oklahoma City",TRUE,29.9166666666667,114.2,109,101.2,104.5,13,4.4,0.83,21.7,105.99,106.7,88.91,67,0.125
"player",21900399,"OKC","Darius Bazley",NA,1610612760,1629647,0,0,0.05,0.032,66.7,0,0,0.167,0.174,"Oklahoma City",TRUE,16.1166666666667,98.5,94.4,85.7,86.5,12.7,8,0,0,106.98,108.71,90.59,36,-0.098
"player",21900400,"POR","Kent Bazemore","F",1610612757,203145,0.042,0,0.094,0.052,8.3,0.55,0.55,0.151,0.154,"Portland",TRUE,31.1,111.1,110.3,93.7,95.6,17.4,14.7,1,8.3,105.68,104.97,87.47,68,0.077
"player",21900400,"POR","Carmelo Anthony","F",1610612757,2546,0.053,0.056,0.167,0.111,5.3,0.625,0.648,0.212,0.216,"Portland",TRUE,34.8,101.1,98.7,97.8,101.3,3.3,-2.6,1,5.3,106.12,105.52,87.93,77,0.16
"player",21900400,"POR","Hassan Whiteside","C",1610612757,202355,0,0.065,0.353,0.215,36.4,0.714,0.714,0.153,0.158,"Portland",TRUE,31.3,98.7,97,100.2,109.2,-1.5,-12.2,0,0,104.79,101.2,84.33,67,0.124
"player",21900400,"POR","CJ McCollum","G",1610612757,203468,0.24,0.083,0.105,0.095,15.2,0.625,0.676,0.281,0.285,"Portland",TRUE,39.9,113,111.4,103.5,103.4,9.5,8,1.2,18.2,105.05,105.86,88.22,88,0.163
"player",21900400,"POR","Damian Lillard","G",1610612757,203081,0.208,0,0.029,0.015,12.1,0.5,0.561,0.322,0.325,"Portland",TRUE,36.7666666666667,113.7,113.9,99.3,101.3,14.4,12.7,1.25,15.2,104.27,103.12,85.94,79,0.083
"player",21900400,"POR","Skal Labissiere",NA,1610612757,1627746,0.25,0.1,0.167,0.136,20,1,1,0.059,0.059,"Portland",TRUE,13.5,124.8,123.3,97.4,93.5,27.4,29.8,3,60,105.64,108.48,90.4,30,0.102
"player",21900400,"POR","Anthony Tolliver",NA,1610612757,201229,0.133,0.077,0.056,0.065,28.6,0.75,0.694,0.122,0.128,"Portland",TRUE,16.4,119,115.8,115,116.2,4.1,-0.4,1,28.6,108.82,109.76,91.46,38,0.049
"player",21900400,"POR","Anfernee Simons",NA,1610612757,1629014,0.182,0,0.043,0.023,20,0.167,0.167,0.178,0.181,"Portland",TRUE,18.4166666666667,91.6,92.3,104.7,112.5,-13.1,-20.2,1,20,107.17,102.95,85.79,39,-0.118
"player",21900400,"POR","Gary Trent Jr.",NA,1610612757,1629018,0.111,0,0.056,0.03,0,0,0,0.031,0.032,"Portland",TRUE,13.0333333333333,91.2,89.7,113.8,120.7,-22.6,-31,0,50,109.16,106.8,89,29,-0.02
"player",21900400,"POR","Mario Hezonja",NA,1610612757,1626209,0,0,0.2,0.1,0,0,1.136,0.1,0.098,"Portland",TRUE,4.78333333333333,78.4,80,104.2,140,-25.7,-60,0,0,118.61,100.35,83.62,10,0.162
"player",21900400,"PHX","Kelly Oubre Jr.","F",1610612756,1626162,0.1,0,0,0,11.5,0.548,0.56,0.264,0.267,"Phoenix",TRUE,36.9,94.2,97.5,106.6,106.3,-12.5,-8.8,0.67,7.7,105.73,104.07,86.72,80,0.087
"player",21900400,"PHX","Dario Saric","F",1610612756,203967,0.045,0.04,0.231,0.137,20,0.65,0.723,0.194,0.197,"Phoenix",TRUE,31.4333333333333,102.8,101.4,117.5,117.4,-14.6,-15.9,0.33,6.7,104.63,105.37,87.8,69,0.111
"player",21900400,"PHX","Frank Kaminsky","C",1610612756,1626163,0.25,0.037,0.16,0.096,9.1,0.571,0.571,0.25,0.25,"Phoenix",TRUE,29.5,102.9,107.9,107.5,104.8,-4.6,3.2,2.5,22.7,103.71,102.51,85.42,63,0.118
"player",21900400,"PHX","Mikal Bridges","G",1610612756,1628969,0.136,0.079,0.212,0.141,0,0.286,0.457,0.111,0.112,"Phoenix",TRUE,30.9333333333333,93.6,100,90.9,90.9,2.8,9.1,0,25,105.92,102.41,85.34,66,0.168
"player",21900400,"PHX","Ricky Rubio","G",1610612756,201937,0.583,0.094,0.258,0.175,22.2,0.321,0.346,0.262,0.267,"Phoenix",TRUE,33.5833333333333,97,100,111.2,110.8,-14.2,-10.8,1.75,38.9,107.2,105.77,88.14,74,0.127
"player",21900400,"PHX","Cameron Johnson",NA,1610612756,1629661,0.15,0.031,0.077,0.052,0,0.813,0.77,0.105,0.106,"Phoenix",TRUE,29.45,110.3,112.3,115.1,112.1,-4.8,0.2,0,27.3,106.3,106.76,88.96,65,0.115
"player",21900400,"PHX","Aron Baynes",NA,1610612756,203382,0.111,0,0.05,0.023,27.3,1,0.945,0.192,0.195,"Phoenix",TRUE,18.5,99.3,102.4,106.1,107.1,-6.8,-4.7,0.33,9.1,109.86,107.68,89.73,41,0.102
"player",21900400,"PHX","Jevon Carter",NA,1610612756,1628975,0,0.105,0.133,0.118,0,0.2,0.2,0.119,0.12,"Phoenix",TRUE,15.2833333333333,114.6,126.5,101.9,103.1,12.8,23.3,0,0,109.8,103.64,86.37,34,0
"player",21900400,"PHX","Elie Okobo",NA,1610612756,1629059,0.167,0,0.214,0.094,10,0.2,0.444,0.211,0.216,"Phoenix",TRUE,14.4166666666667,112.2,112.5,96.4,93.5,15.8,19,2,20,103.48,104.88,87.4,32,0.087
"player",21900401,"SAC","Harrison Barnes","F",1610612758,203084,0.043,0.024,0.079,0.05,5.3,0.382,0.401,0.212,0.212,"Sacramento",TRUE,37.3833333333333,104.2,109.7,110.9,113.9,-6.8,-4.2,1,5.3,96.15,92.45,77.04,72,0.042
"player",21900401,"SAC","Nemanja Bjelica","F",1610612758,202357,0.15,0.031,0.143,0.083,6.7,0.5,0.551,0.176,0.181,"Sacramento",TRUE,30.4833333333333,109.3,111.9,110.8,115.5,-1.5,-3.7,3,20,95.17,92.12,76.76,59,0.109
"player",21900401,"SAC","Richaun Holmes","C",1610612758,1626158,0.063,0.174,0.045,0.111,0,0.4,0.486,0.22,0.218,"Sacramento",TRUE,21.55,124.1,131.7,112.4,117.1,11.7,14.6,0,8.3,96.04,91.32,76.1,41,0.1
"player",21900401,"SAC","Buddy Hield","G",1610612758,1627741,0.1,0,0.071,0.033,6.3,0.538,0.538,0.206,0.208,"Sacramento",TRUE,29.4833333333333,114.5,119.3,116.1,121.8,-1.6,-2.5,2,12.5,95.34,91.17,75.98,57,0.088
"player",21900401,"SAC","Cory Joseph","G",1610612758,202709,0.385,0.042,0.045,0.043,20,0.333,0.333,0.104,0.108,"Sacramento",TRUE,20.7833333333333,82.3,82.9,108.5,107.5,-26.2,-24.6,2.5,50,93.49,93.54,77.95,41,0.063
"player",21900401,"SAC","De'Aaron Fox",NA,1610612758,1628368,0.421,0.031,0.036,0.033,11.1,0.538,0.607,0.288,0.291,"Sacramento",TRUE,29.7166666666667,115.9,118.6,119.2,125.9,-3.3,-7.2,2.67,29.6,98.24,94.49,78.74,59,0.116
"player",21900401,"SAC","Bogdan Bogdanovic",NA,1610612758,203992,0.1,0,0,0,10,0.714,0.714,0.121,0.125,"Sacramento",TRUE,29.3666666666667,104.7,105,128,133.3,-23.4,-28.3,2,20,97.71,95.62,79.68,60,0.055
"player",21900401,"SAC","Marvin Bagley III",NA,1610612758,1628963,0.125,0.074,0.227,0.143,0,0.5,0.521,0.26,0.275,"Sacramento",TRUE,22.2666666666667,81.2,78.3,119.2,122.2,-37.9,-44,0,7.1,97.52,98.08,81.74,46,0.136
"player",21900401,"SAC","Trevor Ariza",NA,1610612758,2772,0,0,0.286,0.146,16.7,0.6,0.6,0.14,0.146,"Sacramento",TRUE,18.9666666666667,104.7,102.6,102.2,105.4,2.5,-2.8,0,0,96.62,96.17,80.14,39,0.108
"player",21900401,"CHA","Miles Bridges","F",1610612766,1628970,0,0,0.037,0.022,40,0.667,0.667,0.098,0.103,"Charlotte",TRUE,21.3166666666667,103.6,102.4,83.1,87.8,20.5,14.6,0,0,95.52,93.45,77.87,42,0.031
"player",21900401,"CHA","Cody Zeller","F",1610612766,203469,0.182,0.091,0.2,0.143,4.5,0.462,0.501,0.234,0.233,"Charlotte",TRUE,31.4166666666667,118,124.2,114.1,114.5,3.9,9.7,4,18.2,97.35,94.73,78.94,62,0.112
"player",21900401,"CHA","Bismack Biyombo","C",1610612766,202687,0.133,0.217,0.226,0.222,23.1,0.571,0.635,0.186,0.195,"Charlotte",TRUE,24.7,107.3,106.3,91.9,95.8,15.5,10.4,0.67,15.4,94.83,93.28,77.73,48,0.152
"player",21900401,"CHA","Devonte' Graham","G",1610612766,1628984,0.28,0.026,0.081,0.053,7.7,0.4,0.447,0.211,0.215,"Charlotte",TRUE,38,111.2,115.1,118.9,120,-7.7,-4.9,3.5,26.9,95.55,93.47,77.89,73,0.081
"player",21900401,"CHA","Terry Rozier","G",1610612766,1626179,0.25,0.086,0.079,0.082,14.8,0.313,0.326,0.256,0.255,"Charlotte",TRUE,32.95,110.1,115.9,96.3,100,13.9,15.9,1.5,22.2,97.46,93.23,77.69,63,0.036
"player",21900401,"CHA","Marvin Williams",NA,1610612766,101107,0,0.042,0.074,0.059,10,0.813,0.858,0.167,0.168,"Charlotte",TRUE,25.25,110.7,116.3,115.8,118.4,-5.1,-2,0,0,96.53,93.14,77.62,49,0.154
"player",21900401,"CHA","Cody Martin",NA,1610612766,1628998,0.167,0.04,0.172,0.111,12.5,0.875,0.788,0.088,0.087,"Charlotte",TRUE,25.2166666666667,125.1,131.3,118.7,119.6,6.4,11.6,3,37.5,96.85,94.22,78.52,48,0.089
"player",21900401,"CHA","Malik Monk",NA,1610612766,1628370,0.308,0.087,0.276,0.192,10,0.833,0.836,0.271,0.272,"Charlotte",TRUE,26.6833333333333,124.3,126.4,103.6,105.7,20.7,20.8,2,20,97.14,95.34,79.45,53,0.27
"player",21900401,"CHA","Michael Kidd-Gilchrist",NA,1610612766,203077,0,0,0,0,0,0.833,0.902,0.121,0.131,"Charlotte",TRUE,14.4666666666667,127.2,116.7,92.5,90,34.7,26.7,0,0,94.11,99.55,82.96,30,0.089
"player",21900402,"LAL","LeBron James","F",1610612747,2544,0.45,0.025,0.229,0.12,13.5,0.4,0.425,0.364,0.361,"Los Angeles",TRUE,34.9,99.1,101.5,116.6,115.2,-17.5,-13.6,1.8,24.3,91.3,90.77,75.64,66,0.125
"player",21900402,"LAL","Jared Dudley","F",1610612747,201162,0.222,0,0.067,0.034,0,0.3,0.3,0.152,0.16,"Los Angeles",TRUE,14.6833333333333,88.3,86.2,101.3,103.6,-13,-17.4,0,28.6,93.1,93.17,77.64,29,0.022
"player",21900402,"LAL","JaVale McGee","C",1610612747,201580,0.091,0.154,0.16,0.157,10,0.625,0.625,0.173,0.179,"Los Angeles",TRUE,21.5833333333333,96.8,95.2,96.6,95.2,0.2,0,1,10,91.98,93.41,77.84,42,0.189
"player",21900402,"LAL","Danny Green","G",1610612747,201980,0.087,0.031,0.033,0.032,25,0.75,0.75,0.09,0.089,"Los Angeles",TRUE,28.3666666666667,102.4,109.3,105.1,105.9,-2.7,3.4,1,25,92.23,88.82,74.01,54,0.044
"player",21900402,"LAL","Kentavious Caldwell-Pope","G",1610612747,203484,0.056,0.063,0.065,0.063,0,0.45,0.479,0.152,0.155,"Los Angeles",TRUE,28.0166666666667,94.2,94.8,108.7,108.8,-14.5,-13.9,0,9.1,98.89,98.51,82.09,58,0.063
"player",21900402,"LAL","Avery Bradley",NA,1610612747,202340,0.105,0.043,0.111,0.073,5.9,0.464,0.464,0.273,0.272,"Los Angeles",TRUE,23.2166666666667,114.1,116.7,132.2,130.6,-18.1,-13.9,2,11.8,100.77,100.27,83.56,48,0.086
"player",21900402,"LAL","Dwight Howard",NA,1610612747,2730,0,0.074,0.19,0.125,21.4,1,0.883,0.23,0.229,"Los Angeles",TRUE,26.4,110.4,114.8,124.2,118.5,-13.8,-3.7,0,0,97.89,98.18,81.82,54,0.146
"player",21900402,"LAL","Alex Caruso",NA,1610612747,1627936,0.143,0.038,0.115,0.077,0,0.625,0.652,0.14,0.139,"Los Angeles",TRUE,25.1166666666667,118.3,122.4,99.2,96.2,19.1,26.2,0,27.3,97.61,97.49,81.24,49,0.132
"player",21900402,"LAL","Rajon Rondo",NA,1610612747,200765,0.333,0.065,0.143,0.096,5.3,0.278,0.325,0.19,0.194,"Los Angeles",TRUE,25.5166666666667,106.2,107.7,119.3,117.6,-13.1,-10,7,36.8,96.88,96.88,80.73,52,0.085
"player",21900402,"LAL","Troy Daniels",NA,1610612747,203584,0.077,0,0,0,0,0.333,0.333,0.097,0.099,"Los Angeles",TRUE,12.2,117.9,120,105.2,104.2,12.7,15.8,0,25,96.79,96.39,80.33,25,0
"player",21900402,"IND","T.J. Warren","F",1610612754,203933,0.05,0.063,0.079,0.071,6.7,0.417,0.466,0.187,0.194,"Indiana",TRUE,32.8833333333333,104.5,103.1,103.1,107.9,1.4,-4.8,1,6.7,94.24,92.69,77.24,64,0.093
"player",21900402,"IND","Domantas Sabonis","F",1610612754,1627734,0.19,0.114,0.167,0.141,8,0.7,0.702,0.259,0.269,"Indiana",TRUE,34.5666666666667,114.6,113,93.6,94.2,21.1,18.8,2,16,95.47,95.8,79.83,69,0.205
"player",21900402,"IND","Myles Turner","C",1610612754,1626167,0,0.034,0.171,0.109,8.3,0.722,0.743,0.167,0.173,"Indiana",TRUE,31.4833333333333,106.1,104.8,106.5,111.9,-0.4,-7,0,0,93.93,92.22,76.85,62,0.137
"player",21900402,"IND","Jeremy Lamb","G",1610612754,203087,0,0,0.067,0.033,37.5,0.4,0.4,0.242,0.243,"Indiana",TRUE,14.9833333333333,93.3,96.3,95.5,100,-2.2,-3.7,0,0,91.62,88.1,73.41,27,-0.022
"player",21900402,"IND","Malcolm Brogdon","G",1610612754,1627763,0.316,0.059,0.079,0.069,8.3,0.438,0.438,0.24,0.246,"Indiana",TRUE,33.3,107.9,107.9,100.9,106.3,7,1.6,3,25,93.29,90.81,75.68,63,0.106
"player",21900402,"IND","Aaron Holiday",NA,1610612754,1628988,0.167,0,0.059,0.033,13.3,0.625,0.619,0.155,0.164,"Indiana",TRUE,30.2666666666667,121.6,117.7,110.4,114.8,11.2,3,2,26.7,97.86,97.51,81.26,62,0.065
"player",21900402,"IND","Justin Holiday",NA,1610612754,203200,0.091,0,0.212,0.123,0,0.313,0.338,0.145,0.157,"Indiana",TRUE,25.95,120.9,114.8,107.7,107.4,13.2,7.4,0,18.2,97.22,99.88,83.24,54,0.059
"player",21900402,"IND","T.J. McConnell",NA,1610612754,204456,0.286,0.176,0.056,0.114,8.3,0.714,0.714,0.174,0.183,"Indiana",TRUE,18.7833333333333,116.5,112.5,118.9,123.7,-2.5,-11.2,4,33.3,99.87,99.66,83.05,40,0.185
"player",21900402,"IND","Doug McDermott",NA,1610612754,203926,0.067,0.059,0.056,0.057,0,0.5,0.51,0.14,0.148,"Indiana",TRUE,17.7666666666667,117.8,113.5,109.3,117.1,8.6,-3.6,0,14.3,98.83,97.26,81.05,37,0.036
"player",21900403,"ATL","De'Andre Hunter","F",1610612737,1629631,0.16,0,0.161,0.078,0,0.421,0.458,0.269,0.277,"Atlanta",TRUE,31.3833333333333,120.2,121.4,129.1,127.1,-8.9,-5.7,0,16,106.79,107.06,89.22,70,0.073
"player",21900403,"ATL","Jabari Parker","F",1610612737,203953,0.143,0.077,0.176,0.116,14.3,0.444,0.506,0.235,0.242,"Atlanta",TRUE,19,105.3,106.8,129,127.3,-23.7,-20.5,1,14.3,111.21,111.16,92.63,44,0.106
"player",21900403,"ATL","Damian Jones","C",1610612737,1627745,0,0.118,0.111,0.115,0,0,0.532,0.077,0.08,"Atlanta",TRUE,9.21666666666667,71.8,71.4,137.9,136.4,-66,-64.9,0,0,111.03,111.97,93.31,21,0.052
"player",21900403,"ATL","Kevin Huerter","G",1610612737,1628989,0.192,0.029,0.063,0.045,4.8,0.429,0.457,0.198,0.202,"Atlanta",TRUE,32.25,114.6,116.7,137.4,139.7,-22.8,-23.1,5,23.8,109.78,107.91,89.92,72,0.063
"player",21900403,"ATL","Trae Young","G",1610612737,1629027,0.333,0,0.098,0.045,7.1,0.672,0.683,0.33,0.338,"Atlanta",TRUE,41.3333333333333,108.8,112.1,131.9,133.3,-23,-21.2,2.67,19,107.26,105.1,87.58,91,0.18
"player",21900403,"ATL","Vince Carter",NA,1610612737,1713,0.059,0,0,0,0,0.778,0.727,0.172,0.175,"Atlanta",TRUE,23.8333333333333,112.9,113.2,138.4,142.3,-25.5,-29.1,0,9.1,107.39,105.74,88.12,53,0.077
"player",21900403,"ATL","Alex Len",NA,1610612737,203458,0,0.033,0.174,0.094,44.4,0.9,0.9,0.143,0.145,"Atlanta",TRUE,24.8,110.4,112.3,134.8,133.3,-24.4,-21.1,0,0,110.63,110.32,91.94,57,0.06
"player",21900403,"ATL","Cam Reddish",NA,1610612737,1629629,0,0.04,0.115,0.078,0,0.438,0.507,0.143,0.144,"Atlanta",TRUE,26.8166666666667,120.9,123.7,122.7,123.7,-1.9,0,0,0,107.29,105.61,88,59,0.033
"player",21900403,"ATL","Allen Crabbe",NA,1610612737,203459,0,0,0.083,0.036,0,0,0,0.129,0.134,"Atlanta",TRUE,11.5,100.2,100,125,132,-24.8,-32,0,0,109.27,106.43,88.7,26,-0.108
"player",21900403,"ATL","DeAndre' Bembry",NA,1610612737,1627761,0,0.111,0.2,0.143,0,0,0,0.029,0.03,"Atlanta",TRUE,12.3333333333333,78.6,80,153.3,144.8,-74.6,-64.8,0,0,112.71,114.81,95.68,30,0.035
"player",21900403,"ATL","Bruno Fernando",NA,1610612737,1628981,0,0,0.333,0.143,0,0,0,0,0,"Atlanta",TRUE,7.53333333333333,112.6,117.6,126.9,125,-14.3,-7.4,0,0,106.77,105.11,87.59,17,0.025
"player",21900403,"NYK","Marcus Morris Sr.","F",1610612752,202694,0.1,0,0.133,0.082,5.9,0.682,0.781,0.273,0.282,"New York",TRUE,21.5166666666667,144.1,139.2,94.6,92.3,49.5,46.9,2,11.8,111.62,114.92,95.77,51,0.174
"player",21900403,"NYK","Julius Randle","F",1610612752,203944,0.105,0.136,0.267,0.212,5,0.467,0.507,0.321,0.324,"New York",TRUE,22.7666666666667,134.4,136,102.4,104,31.9,32,2,10,106.85,105.42,87.85,50,0.167
"player",21900403,"NYK","Taj Gibson","C",1610612752,201959,0.167,0.111,0.043,0.073,16.7,0.5,0.5,0.063,0.065,"New York",TRUE,18.7666666666667,120.3,115.9,118.7,120.5,1.6,-4.5,3,50,111.31,112.54,93.78,44,0.015
"player",21900403,"NYK","RJ Barrett","G",1610612752,1629628,0.043,0.037,0.152,0.1,0,0.846,0.817,0.229,0.23,"New York",TRUE,28.6166666666667,136,137.1,114,114.3,22,22.8,0,5.9,105.37,104.83,87.36,62,0.199
"player",21900403,"NYK","Frank Ntilikina","G",1610612752,1628373,0.15,0,0.136,0.075,28.6,0.75,0.75,0.091,0.091,"New York",TRUE,17.9666666666667,138.5,137.5,116.1,112.5,22.4,25,1.5,42.9,104.83,106.86,89.05,40,0.043
"player",21900403,"NYK","Mitchell Robinson",NA,1610612752,1629011,0,0.214,0.212,0.213,6.3,0.692,0.745,0.213,0.216,"New York",TRUE,29.2333333333333,141,143.8,102.8,104.7,38.2,39.1,0,0,107.06,105.09,87.57,64,0.18
