"typeResult","idGame","namePlayer","fgContested","fg2Contested","fg3Contested","boxOutsPlayerTeamRebound","screenAssist","ptsScreenAssist","pts","deflections","chargesDrawn","looseBallsRecoveredOffense","looseBallsRecoveredDefense","looseBallsRecovered","boxOutsOffense","boxOutsDefense","boxOutsPlayerTREB","boxOuts"
"player",21900118,"Tristan Thompson",16,12,4,"3",6,12,21,4,0,2,1,3,1,3,1,4
"player",21900118,"Collin Sexton",4,3,1,"0",0,0,16,1,0,0,0,0,0,0,0,0
"player",21900118,"Darius Garland",4,3,1,"0",1,2,15,3,0,1,0,1,0,0,0,0
"player",21900118,"Jordan Clarkson",3,1,2,"0",0,0,10,1,0,2,0,2,0,0,0,0
"player",21900118,"Larry Nance Jr.",14,10,4,"1",2,4,4,0,0,0,1,1,0,1,0,1
"player",21900118,"Kevin Porter Jr.",5,1,4,"0",0,0,13,2,0,0,0,0,0,0,0,0
"player",21900118,"Matthew Dellavedova",3,3,0,"1",0,0,7,1,0,0,0,0,0,1,0,1
"player",21900118,"Troy Brown Jr.",5,3,2,"0",0,0,3,4,0,0,1,1,0,0,0,0
"player",21900118,"Rui Hachimura",7,4,3,"1",0,0,21,3,0,1,0,1,0,1,0,1
"player",21900118,"Thomas Bryant",19,17,2,"0",5,12,23,2,0,0,0,0,0,0,0,0
"player",21900118,"Bradley Beal",5,2,3,"0",0,0,20,0,0,0,2,2,0,0,0,0
"player",21900118,"Isaiah Thomas",7,3,4,"0",0,0,11,0,0,0,0,0,0,0,0,0
"player",21900118,"Davis Bertans",8,7,1,"1",1,2,5,4,0,0,0,0,0,1,0,1
"player",21900118,"CJ Miles",1,0,1,"0",1,2,0,1,0,0,0,0,0,0,0,0
"player",21900118,"Ish Smith",3,3,0,"0",0,0,7,0,0,0,0,0,0,1,0,1
"player",21900118,"Moritz Wagner",6,6,0,"4",2,4,8,0,0,1,0,1,0,4,1,4
"player",21900118,"Jordan McRae",6,0,6,"0",0,0,2,0,0,1,0,1,0,0,0,0
"player",21900119,"Harrison Barnes",6,1,5,"1",0,0,16,3,0,1,0,1,0,1,0,1
"player",21900119,"Nemanja Bjelica",6,5,1,"0",1,2,13,2,0,0,0,0,0,1,0,1
"player",21900119,"Richaun Holmes",10,9,1,"4",4,9,2,2,0,1,1,2,0,5,2,5
"player",21900119,"Buddy Hield",10,8,2,"0",1,2,22,2,0,2,0,2,0,0,0,0
"player",21900119,"De'Aaron Fox",4,2,2,"0",1,2,17,2,0,0,0,0,0,0,0,0
"player",21900119,"Trevor Ariza",1,1,0,"1",0,0,14,3,0,0,2,2,0,1,0,1
"player",21900119,"Dewayne Dedmon",6,5,1,"0",2,5,4,1,0,1,0,1,0,0,0,0
"player",21900119,"Bogdan Bogdanovic",7,5,2,"0",0,0,20,4,0,0,0,0,0,0,0,0
"player",21900119,"Cory Joseph",7,3,4,"1",0,0,9,0,0,1,1,2,0,2,0,2
"player",21900119,"Harry Giles III",3,3,0,"1",1,2,4,2,0,0,0,0,0,2,0,2
"player",21900119,"De'Andre Hunter",1,0,1,"0",0,0,4,3,0,0,0,0,0,0,0,0
"player",21900119,"Jabari Parker",8,3,5,"1",2,6,25,1,0,0,0,0,1,1,1,2
"player",21900119,"Alex Len",9,7,2,"5",3,6,4,1,0,0,0,0,0,5,3,5
"player",21900119,"Cam Reddish",5,4,1,"0",0,0,7,1,0,0,0,0,0,0,0,0
"player",21900119,"Trae Young",3,0,3,"0",0,0,30,6,1,1,1,2,0,0,0,0
"player",21900119,"Bruno Fernando",1,0,1,"1",1,3,2,0,0,0,0,0,0,2,1,2
"player",21900119,"Kevin Huerter",5,2,3,"0",0,0,17,1,0,0,0,0,0,0,0,0
"player",21900119,"DeAndre' Bembry",2,1,1,"0",0,0,5,1,0,3,0,3,0,0,0,0
"player",21900119,"Vince Carter",2,2,0,"2",2,4,5,2,0,0,0,0,0,2,1,2
"player",21900119,"Tyrone Wallace",3,3,0,"0",0,0,2,1,0,0,0,0,0,0,0,0
"player",21900119,"Damian Jones",5,4,1,"0",0,0,8,0,0,0,0,0,0,1,0,1
"player",21900120,"Glenn Robinson III",15,11,4,"0",1,3,6,2,0,2,2,4,0,0,0,0
"player",21900120,"Eric Paschall",9,2,7,"0",0,0,12,1,0,0,0,0,0,1,0,1
"player",21900120,"Willie Cauley-Stein",17,13,4,"0",9,21,4,0,0,0,0,0,0,2,0,2
"player",21900120,"Jordan Poole",3,2,1,"0",0,0,9,4,0,0,0,0,0,1,0,1
"player",21900120,"D'Angelo Russell",7,5,2,"1",0,0,52,4,0,0,0,0,0,1,1,1
"player",21900120,"Omari Spellman",7,4,3,"2",4,9,6,2,0,1,0,1,1,1,1,2
"player",21900120,"Damion Lee",3,1,2,"2",0,0,2,2,1,0,2,2,0,3,0,3
"player",21900120,"Ky Bowman",4,1,3,"0",0,0,2,0,0,0,1,1,0,0,0,0
"player",21900120,"Alec Burks",5,4,1,"0",0,0,18,0,0,1,0,1,0,1,0,1
"player",21900120,"Marquese Chriss",10,8,2,"0",5,13,8,1,0,0,0,0,0,1,0,1
"player",21900120,"Treveon Graham",7,5,2,"1",3,7,8,3,0,0,1,1,0,2,1,2
"player",21900120,"Robert Covington",7,4,3,"0",1,2,17,7,0,1,0,1,0,1,0,1
"player",21900120,"Karl-Anthony Towns",21,16,5,"3",4,9,20,3,0,0,1,1,2,2,2,4
"player",21900120,"Andrew Wiggins",8,4,4,"0",0,0,40,0,0,0,0,0,1,0,0,1
"player",21900120,"Jarrett Culver",1,1,0,"0",0,0,2,2,0,0,1,1,0,0,0,0
"player",21900120,"Josh Okogie",9,4,5,"0",0,0,14,3,0,2,3,5,0,0,0,0
"player",21900120,"Jake Layman",7,5,2,"0",0,0,14,1,0,0,0,0,0,2,0,2
"player",21900120,"Noah Vonleh",5,4,1,"1",2,5,4,0,0,1,0,1,0,1,0,1
"player",21900120,"Jordan McLaughlin",2,2,0,"0",0,0,3,1,0,0,1,1,0,0,0,0
"player",21900120,"Gorgui Dieng",6,4,2,"1",2,5,3,1,0,0,0,0,0,1,0,1
"player",21900121,"OG Anunoby",10,7,3,"4",0,0,21,2,0,1,0,1,1,3,2,4
"player",21900121,"Pascal Siakam",9,3,6,"2",1,3,44,0,0,1,0,1,0,4,1,4
"player",21900121,"Marc Gasol",13,13,0,"3",1,2,5,1,0,0,0,0,0,4,1,4
"player",21900121,"Fred VanVleet",5,1,4,"2",0,0,12,3,0,0,1,1,0,2,0,2
"player",21900121,"Kyle Lowry",4,1,3,"2",0,0,6,1,0,0,1,1,0,2,1,2
"player",21900121,"Serge Ibaka",10,9,1,"2",2,6,8,0,0,0,0,0,0,4,0,4
"player",21900121,"Norman Powell",4,3,1,"0",0,0,18,0,0,0,1,1,0,0,0,0
"player",21900121,"Terence Davis",2,0,2,"0",0,0,0,2,0,0,0,0,0,0,0,0
"player",21900121,"Chris Boucher",6,4,2,"0",2,6,5,0,0,0,1,1,0,0,0,0
"player",21900121,"Matt Thomas",2,1,1,"0",0,0,3,0,0,0,1,1,0,0,0,0
"player",21900121,"Malcolm Miller",2,1,1,"2",0,0,0,0,0,0,0,0,0,2,1,2
"player",21900121,"Stanley Johnson",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900121,"Brandon Ingram",12,6,6,"1",0,0,27,1,0,0,0,0,0,1,0,1
"player",21900121,"Nicolo Melli",3,2,1,"0",0,0,2,0,0,0,0,0,0,1,0,1
"player",21900121,"Jahlil Okafor",5,5,0,"0",4,9,6,0,0,0,0,0,0,2,0,2
"player",21900121,"Jrue Holiday",7,5,2,"1",0,0,16,5,0,2,1,3,0,3,0,3
"player",21900121,"Lonzo Ball",3,2,1,"0",0,0,5,2,0,0,1,1,0,1,0,1
"player",21900121,"Josh Hart",5,1,4,"0",0,0,2,1,0,0,0,0,0,1,0,1
"player",21900121,"Derrick Favors",6,4,2,"1",4,9,4,1,0,1,0,1,2,1,1,3
"player",21900121,"JJ Redick",3,0,3,"0",0,0,1,0,0,0,0,0,0,1,0,1
"player",21900121,"Frank Jackson",7,2,5,"0",0,0,13,1,0,0,0,0,0,0,0,0
"player",21900121,"E'Twaun Moore",1,0,1,"3",1,2,9,1,0,1,0,1,0,4,1,4
"player",21900121,"Jaxson Hayes",5,4,1,"0",4,9,4,0,0,0,0,0,0,4,0,4
"player",21900121,"Nickeil Alexander-Walker",3,1,2,"2",0,0,13,1,0,0,0,0,0,3,0,3
"player",21900121,"Kenrich Williams",2,2,0,"1",0,0,2,0,0,0,0,0,0,2,1,2
"player",21900122,"Marcus Morris Sr.",3,0,3,"2",1,2,29,2,0,1,1,2,0,7,1,7
"player",21900122,"Julius Randle",8,4,4,"2",2,5,21,1,0,3,3,6,1,2,1,3
"player",21900122,"Taj Gibson",5,1,4,"2",3,7,12,0,0,1,1,2,0,6,0,6
"player",21900122,"RJ Barrett",8,2,6,"0",0,0,3,2,0,0,0,0,0,0,0,0
"player",21900122,"Frank Ntilikina",14,10,4,"1",0,0,14,7,1,0,2,2,0,1,0,1
"player",21900122,"Bobby Portis",14,5,9,"2",0,0,14,1,0,1,1,2,2,7,1,9
"player",21900122,"Kevin Knox II",5,3,2,"0",0,0,6,0,0,0,0,0,0,0,0,0
"player",21900122,"Damyean Dotson",1,0,1,"0",0,0,3,0,0,0,0,0,0,0,0,0
"player",21900122,"Allonzo Trier",4,3,1,"0",0,0,4,0,0,0,0,0,0,0,0,0
"player",21900122,"Dorian Finney-Smith",6,5,1,"1",0,0,3,0,0,0,0,0,0,4,0,4
"player",21900122,"Kristaps Porzingis",18,16,2,"3",0,0,28,0,0,0,2,2,0,7,1,7
"player",21900122,"Dwight Powell",14,6,8,"0",3,8,1,1,1,0,1,1,0,3,0,3
"player",21900122,"Courtney Lee",2,2,0,"0",0,0,2,1,0,0,0,0,0,0,0,0
"player",21900122,"Luka Doncic",5,3,2,"0",0,0,38,2,0,0,0,0,0,0,0,0
"player",21900122,"Tim Hardaway Jr.",6,3,3,"0",0,0,14,0,0,0,0,0,0,0,0,0
"player",21900122,"Justin Jackson",1,1,0,"0",0,0,3,1,0,0,0,0,0,0,0,0
"player",21900122,"Maxi Kleber",9,6,3,"2",1,3,8,3,1,0,1,1,0,4,0,4
"player",21900122,"Seth Curry",2,2,0,"0",1,2,0,1,0,0,0,0,0,0,0,0
"player",21900122,"Delon Wright",3,3,0,"0",0,0,2,2,1,2,0,2,1,0,0,1
"player",21900122,"Jalen Brunson",4,2,2,"1",0,0,3,0,0,0,0,0,0,1,0,1
"player",21900123,"Tobias Harris",7,4,3,"0",0,0,13,2,0,1,0,1,0,2,0,2
"player",21900123,"Al Horford",7,6,1,"2",2,5,8,1,0,0,0,0,0,4,0,4
"player",21900123,"Joel Embiid",6,4,2,"0",2,4,19,1,0,0,0,0,0,0,0,0
"player",21900123,"Josh Richardson",11,9,2,"1",1,2,7,4,0,0,1,1,0,1,0,1
"player",21900123,"Raul Neto",8,7,1,"0",0,0,13,2,0,1,1,2,0,0,0,0
"player",21900123,"Furkan Korkmaz",3,2,1,"0",0,0,12,0,0,0,1,1,0,0,0,0
"player",21900123,"James Ennis III",1,0,1,"1",0,0,6,1,0,0,1,1,0,1,1,1
"player",21900123,"Mike Scott",5,3,2,"0",1,3,3,1,0,0,0,0,0,0,0,0
"player",21900123,"Trey Burke",3,3,0,"0",0,0,5,0,0,0,0,0,0,0,0,0
"player",21900123,"Kyle O'Quinn",4,2,2,"0",0,0,11,2,1,0,0,0,0,0,0,0
"player",21900123,"Will Barton",7,3,4,"2",0,0,20,3,0,0,2,2,0,2,1,2
"player",21900123,"Paul Millsap",16,11,5,"1",1,3,15,5,0,0,1,1,0,3,0,3
"player",21900123,"Nikola Jokic",14,8,6,"0",5,10,26,6,0,0,1,1,0,0,0,0
"player",21900123,"Gary Harris",1,0,1,"0",1,3,5,2,0,0,0,0,0,0,0,0
"player",21900123,"Jamal Murray",5,2,3,"0",1,2,22,2,0,0,0,0,0,0,0,0
"player",21900123,"Monte Morris",3,3,0,"1",0,0,2,0,0,0,0,0,0,1,0,1
"player",21900123,"Jerami Grant",4,3,1,"0",0,0,4,0,0,0,0,0,0,1,0,1
"player",21900123,"Mason Plumlee",7,4,3,"0",4,8,2,2,1,0,0,0,0,0,0,0
"player",21900123,"Malik Beasley",2,2,0,"0",0,0,2,0,0,0,0,0,0,0,0,0
"player",21900123,"Torrey Craig",2,2,0,"0",0,0,0,0,0,0,1,1,0,0,0,0
"player",21900123,"Michael Porter Jr.",3,3,0,"0",0,0,2,1,0,0,0,0,0,0,0,0
"player",21900124,"Khris Middleton",7,2,5,"1",0,0,26,2,0,1,1,2,0,1,0,1
"player",21900124,"Giannis Antetokounmpo",6,5,1,"1",1,3,30,0,0,2,0,2,0,1,1,1
"player",21900124,"Brook Lopez",10,10,0,"1",1,2,5,0,0,0,2,2,0,2,0,2
"player",21900124,"Wesley Matthews",4,1,3,"0",1,2,3,0,0,0,0,0,0,0,0,0
"player",21900124,"Eric Bledsoe",9,3,6,"0",0,0,22,0,0,0,2,2,0,0,0,0
"player",21900124,"Ersan Ilyasova",1,0,1,"1",0,0,0,1,0,0,0,0,0,2,0,2
"player",21900124,"Sterling Brown",3,2,1,"1",0,0,7,3,0,0,1,1,1,0,1,1
"player",21900124,"Robin Lopez",12,11,1,"5",1,3,5,0,0,0,0,0,1,8,0,9
"player",21900124,"George Hill",9,5,4,"0",0,0,2,4,0,0,1,1,1,0,0,1
"player",21900124,"Donte DiVincenzo",3,2,1,"1",0,0,0,4,0,1,0,1,0,1,0,1
"player",21900124,"Kyle Korver",3,1,2,"1",0,0,0,2,0,0,0,0,1,0,1,1
"player",21900124,"D.J. Wilson",2,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900124,"Bojan Bogdanovic",6,3,3,"1",0,0,33,0,0,0,1,1,0,2,0,2
"player",21900124,"Royce O'Neale",8,5,3,"1",0,0,11,3,0,0,1,1,0,1,0,1
"player",21900124,"Rudy Gobert",20,12,8,"6",5,13,8,1,0,0,0,0,1,6,1,7
"player",21900124,"Donovan Mitchell",6,4,2,"6",1,2,19,0,0,2,0,2,0,7,2,7
"player",21900124,"Mike Conley",7,2,5,"2",0,0,20,1,1,4,0,4,0,2,0,2
"player",21900124,"Joe Ingles",2,1,1,"0",2,5,1,2,0,0,0,0,0,0,0,0
"player",21900124,"Jeff Green",4,3,1,"1",0,0,2,0,0,0,0,0,0,3,0,3
"player",21900124,"Georges Niang",2,1,1,"0",1,2,2,1,0,0,0,0,0,0,0,0
"player",21900124,"Tony Bradley",4,4,0,"1",1,2,7,0,0,2,0,2,1,2,0,3
"player",21900125,"Joe Harris",5,5,0,"1",1,2,14,0,0,2,0,2,0,3,0,3
"player",21900125,"Taurean Prince",1,0,1,"0",0,0,3,2,0,0,2,2,0,0,0,0
"player",21900125,"Jarrett Allen",33,26,7,"0",5,12,12,4,0,0,1,1,0,1,0,1
"player",21900125,"Caris LeVert",5,3,2,"0",0,0,7,0,0,1,1,2,0,0,0,0
"player",21900125,"Kyrie Irving",6,3,3,"0",0,0,33,4,0,0,0,0,0,0,0,0
"player",21900125,"Spencer Dinwiddie",10,4,6,"1",0,0,34,0,0,0,0,0,0,2,0,2
"player",21900125,"Garrett Temple",5,4,1,"0",0,0,6,0,0,0,3,3,0,1,0,1
"player",21900125,"David Nwaba",5,3,2,"1",0,0,0,1,0,0,0,0,1,1,0,2
"player",21900125,"Nicolas Claxton",10,8,2,"1",2,6,8,0,0,0,0,0,1,0,1,1
"player",21900125,"Dzanan Musa",1,1,0,"0",0,0,2,1,0,0,0,0,0,0,0,0
"player",21900125,"Rodney Hood",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900125,"Mario Hezonja",8,3,5,"0",0,0,6,1,0,0,2,2,0,1,0,1
"player",21900125,"Hassan Whiteside",25,23,2,"4",10,23,10,1,0,0,1,1,2,2,4,4
"player",21900125,"CJ McCollum",14,7,7,"0",0,0,8,2,0,0,0,0,0,0,0,0
"player",21900125,"Damian Lillard",4,2,2,"1",0,0,60,0,0,2,0,2,0,1,1,1
"player",21900125,"Anfernee Simons",13,10,3,"0",0,0,15,1,0,0,1,1,0,0,0,0
"player",21900125,"Kent Bazemore",2,1,1,"1",2,6,3,2,0,0,0,0,0,2,1,2
"player",21900125,"Skal Labissiere",4,4,0,"3",2,4,2,0,0,0,0,0,0,5,0,5
"player",21900125,"Gary Trent Jr.",2,1,1,"0",0,0,3,1,0,0,0,0,0,0,0,0
"player",21900125,"Anthony Tolliver",3,2,1,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900125,"Nassir Little",8,3,5,"0",0,0,8,1,0,0,0,0,0,0,0,0
"player",21900126,"Jimmy Butler",7,1,6,"2",1,3,22,3,0,2,1,3,0,2,0,2
"player",21900126,"Bam Adebayo",12,10,2,"2",0,0,11,6,0,1,2,3,0,3,0,3
"player",21900126,"Meyers Leonard",9,6,3,"2",0,0,0,0,0,0,0,0,0,3,0,3
"player",21900126,"Duncan Robinson",4,3,1,"0",0,0,3,1,0,0,0,0,0,1,0,1
"player",21900126,"Kendrick Nunn",4,2,2,"1",0,0,10,1,0,0,0,0,0,1,0,1
"player",21900126,"Goran Dragic",5,4,1,"0",0,0,19,1,0,1,1,2,0,0,0,0
"player",21900126,"James Johnson",7,4,3,"0",1,3,0,1,0,0,0,0,0,0,0,0
"player",21900126,"Tyler Herro",7,2,5,"0",0,0,7,2,0,0,0,0,0,0,0,0
"player",21900126,"Chris Silva",1,1,0,"0",0,0,0,0,0,0,0,0,0,1,0,1
"player",21900126,"Kelly Olynyk",5,0,5,"1",2,6,8,2,0,0,0,0,0,2,0,2
"player",21900126,"LeBron James",5,1,4,"1",0,0,25,2,0,1,1,2,0,3,0,3
"player",21900126,"Anthony Davis",18,11,7,"0",1,2,26,3,0,0,1,1,0,1,0,1
"player",21900126,"JaVale McGee",9,7,2,"0",0,0,9,1,0,0,1,1,0,0,0,0
"player",21900126,"Danny Green",5,4,1,"1",0,0,4,1,0,0,0,0,0,1,0,1
"player",21900126,"Avery Bradley",4,0,4,"1",1,2,9,0,0,0,0,0,0,2,0,2
"player",21900126,"Kyle Kuzma",6,2,4,"0",0,0,7,0,0,0,0,0,0,1,0,1
"player",21900126,"Kentavious Caldwell-Pope",1,1,0,"0",0,0,2,1,0,1,0,1,0,0,0,0
"player",21900126,"Quinn Cook",1,1,0,"1",0,0,2,1,0,0,0,0,0,1,0,1
"player",21900126,"Alex Caruso",6,2,4,"2",2,6,6,2,0,0,0,0,0,2,1,2
"player",21900126,"Dwight Howard",4,1,3,"1",3,6,2,1,0,0,0,0,0,2,1,2
"player",21900126,"Troy Daniels",0,0,0,"0",0,0,3,0,0,0,1,1,0,0,0,0
"player",21900127,"Gordon Hayward",3,3,0,"0",0,0,9,1,0,0,1,1,1,0,0,1
"player",21900127,"Jayson Tatum",9,6,3,"0",1,2,19,4,0,0,1,1,0,0,0,0
"player",21900127,"Daniel Theis",12,11,1,"4",4,8,8,2,0,0,0,0,0,5,0,5
"player",21900127,"Jaylen Brown",11,7,4,"1",1,2,30,1,0,0,0,0,0,1,0,1
"player",21900127,"Kemba Walker",13,7,6,"0",2,6,26,2,1,2,2,4,0,0,0,0
"player",21900127,"Marcus Smart",6,4,2,"0",0,0,16,4,0,0,2,2,0,1,0,1
"player",21900127,"Robert Williams III",12,9,3,"1",4,10,11,1,0,1,1,2,0,4,1,4
"player",21900127,"Brad Wanamaker",4,3,1,"0",0,0,7,1,0,0,1,1,0,0,0,0
"player",21900127,"Grant Williams",6,5,1,"3",2,6,0,0,0,0,1,1,1,6,2,7
"player",21900127,"Javonte Green",3,1,2,"0",0,0,6,2,0,0,0,0,0,0,0,0
"player",21900127,"Carsen Edwards",2,2,0,"0",0,0,3,0,0,0,0,0,0,0,0,0
"player",21900127,"Semi Ojeleye",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900127,"Vincent Poirier",4,4,0,"0",0,0,0,0,0,0,0,0,0,1,0,1
"player",21900127,"DeMar DeRozan",3,1,2,"0",1,3,22,1,0,0,1,1,0,0,0,0
"player",21900127,"LaMarcus Aldridge",12,8,4,"3",4,9,3,0,0,0,0,0,0,8,1,8
"player",21900127,"Trey Lyles",4,2,2,"0",0,0,10,0,0,2,0,2,0,1,0,1
"player",21900127,"Bryn Forbes",3,2,1,"0",0,0,14,1,0,0,0,0,0,0,0,0
"player",21900127,"Dejounte Murray",8,5,3,"0",0,0,4,2,0,0,1,1,0,0,0,0
"player",21900127,"Marco Belinelli",9,2,7,"0",0,0,9,0,0,0,0,0,0,0,0,0
"player",21900127,"Patty Mills",3,0,3,"0",0,0,20,0,0,0,0,0,0,0,0,0
"player",21900127,"Jakob Poeltl",4,4,0,"0",3,8,3,0,0,1,0,1,1,0,0,1
"player",21900127,"Rudy Gay",3,2,1,"0",1,2,6,0,0,0,1,1,0,0,0,0
"player",21900127,"Derrick White",9,5,4,"0",1,2,9,0,0,0,0,0,0,0,0,0
"player",21900127,"DeMarre Carroll",6,5,1,"0",1,2,6,1,0,0,0,0,0,0,0,0
"player",21900127,"Chimezie Metu",3,2,1,"1",0,0,7,0,0,1,0,1,0,1,1,1
"player",21900127,"Lonnie Walker IV",3,1,2,"0",0,0,2,0,0,0,0,0,0,0,0,0
"player",21900128,"Brandon Ingram",10,3,7,"1",0,0,25,2,1,0,1,1,0,1,0,1
"player",21900128,"Kenrich Williams",8,6,2,"0",0,0,15,3,0,0,1,1,0,2,0,2
"player",21900128,"Derrick Favors",14,13,1,"3",4,10,10,3,0,1,0,1,0,5,2,5
"player",21900128,"JJ Redick",8,6,2,"0",0,0,22,2,0,0,2,2,0,1,0,1
"player",21900128,"Jrue Holiday",10,6,4,"0",0,0,12,3,0,1,0,1,0,0,0,0
"player",21900128,"Jaxson Hayes",4,3,1,"1",0,0,9,0,0,0,0,0,0,2,0,2
"player",21900128,"Frank Jackson",3,1,2,"0",0,0,3,1,0,0,0,0,0,0,0,0
"player",21900128,"Nickeil Alexander-Walker",3,2,1,"0",0,0,5,0,0,0,0,0,0,0,0,0
"player",21900128,"Josh Hart",4,0,4,"2",0,0,10,2,0,0,0,0,0,5,1,5
"player",21900128,"Nicolo Melli",1,1,0,"0",0,0,0,0,0,1,0,1,0,1,0,1
"player",21900128,"E'Twaun Moore",4,3,1,"0",0,0,4,1,0,0,0,0,0,0,0,0
"player",21900128,"Miles Bridges",10,6,4,"1",0,0,12,0,0,2,0,2,0,1,0,1
"player",21900128,"P.J. Washington",5,0,5,"2",0,0,10,2,0,1,2,3,0,2,0,2
"player",21900128,"Cody Zeller",8,7,1,"0",4,8,10,3,0,1,0,1,1,2,0,3
"player",21900128,"Dwayne Bacon",7,2,5,"0",0,0,12,1,0,0,1,1,0,0,0,0
"player",21900128,"Terry Rozier",6,2,4,"0",0,0,18,0,0,0,0,0,0,1,0,1
"player",21900128,"Devonte' Graham",4,2,2,"0",0,0,24,3,1,1,0,1,0,0,0,0
"player",21900128,"Marvin Williams",3,2,1,"1",0,0,2,3,0,1,1,2,0,2,0,2
"player",21900128,"Malik Monk",2,0,2,"0",0,0,9,0,0,0,1,1,0,1,0,1
"player",21900128,"Cody Martin",5,3,2,"1",0,0,9,4,0,0,0,0,0,2,0,2
"player",21900128,"Bismack Biyombo",5,4,1,"1",2,5,4,2,0,0,0,0,1,1,1,2
"player",21900129,"Danuel House Jr.",9,7,2,"0",0,0,11,6,0,0,1,1,0,1,0,1
"player",21900129,"P.J. Tucker",11,5,6,"2",1,2,4,5,0,0,1,1,0,3,0,3
"player",21900129,"Clint Capela",23,20,3,"2",2,5,16,3,0,0,0,0,0,4,1,4
"player",21900129,"James Harden",6,4,2,"1",0,0,42,3,0,1,0,1,0,1,0,1
"player",21900129,"Russell Westbrook",6,1,5,"0",0,0,26,3,0,0,1,1,0,1,0,1
"player",21900129,"Eric Gordon",2,1,1,"0",1,2,9,0,0,0,0,0,0,0,0,0
"player",21900129,"Austin Rivers",5,3,2,"3",1,3,6,1,0,0,0,0,0,4,1,4
"player",21900129,"Ben McLemore",2,1,1,"0",0,0,0,1,0,0,0,0,0,0,0,0
"player",21900129,"Chris Clemons",1,0,1,"0",0,0,3,0,0,0,0,0,0,0,0,0
"player",21900129,"Chandler Hutchison",8,2,6,"0",0,0,13,2,0,0,0,0,0,1,0,1
"player",21900129,"Lauri Markkanen",7,2,5,"1",1,2,13,2,0,0,0,0,0,3,0,3
"player",21900129,"Wendell Carter Jr.",6,4,2,"3",3,6,13,0,0,3,0,3,0,6,0,6
"player",21900129,"Zach LaVine",10,5,5,"0",1,2,11,4,0,0,1,1,0,0,0,0
"player",21900129,"Tomas Satoransky",4,2,2,"0",0,0,10,3,1,0,2,2,0,0,0,0
"player",21900129,"Thaddeus Young",8,1,7,"1",0,0,13,2,0,0,0,0,1,1,1,2
"player",21900129,"Kris Dunn",7,2,5,"0",0,0,7,5,0,0,0,0,0,1,0,1
"player",21900129,"Coby White",4,1,3,"0",0,0,10,0,0,0,1,1,0,0,0,0
"player",21900129,"Ryan Arcidiacono",3,2,1,"0",0,0,2,0,0,0,0,0,0,0,0,0
"player",21900129,"Luke Kornet",4,3,1,"1",0,0,2,0,0,0,0,0,0,3,1,3
"player",21900129,"Daniel Gafford",3,2,1,"0",3,6,0,1,0,0,0,0,0,0,0,0
"player",21900130,"Dorian Finney-Smith",9,4,5,"0",0,0,11,1,0,1,1,2,0,1,0,1
"player",21900130,"Maxi Kleber",8,6,2,"2",3,8,11,0,0,0,1,1,0,2,2,2
"player",21900130,"Boban Marjanovic",8,5,3,"0",3,7,9,1,0,0,0,0,0,0,0,0
"player",21900130,"Seth Curry",4,2,2,"0",2,5,16,1,0,1,1,2,0,0,0,0
"player",21900130,"Luka Doncic",7,1,6,"0",0,0,24,1,0,2,2,4,0,0,0,0
"player",21900130,"Dwight Powell",17,14,3,"1",8,17,11,3,0,0,1,1,0,3,1,3
"player",21900130,"Tim Hardaway Jr.",4,1,3,"0",1,2,20,2,0,0,0,0,0,0,0,0
"player",21900130,"Justin Jackson",7,3,4,"0",2,5,17,0,0,2,0,2,0,0,0,0
"player",21900130,"Delon Wright",8,6,2,"0",0,0,6,1,0,0,0,0,0,0,0,0
"player",21900130,"Jalen Brunson",2,1,1,"0",0,0,13,2,1,1,0,1,0,0,0,0
"player",21900130,"Ryan Broekhoff",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900130,"Jae Crowder",7,4,3,"0",1,3,18,2,0,1,1,2,0,0,0,0
"player",21900130,"Jaren Jackson Jr.",10,7,3,"0",2,5,23,1,0,1,0,1,0,1,0,1
"player",21900130,"Jonas Valanciunas",7,7,0,"3",7,18,10,0,0,0,1,1,1,3,0,4
"player",21900130,"Dillon Brooks",3,1,2,"0",0,0,5,2,0,2,0,2,0,0,0,0
"player",21900130,"Tyus Jones",10,3,7,"0",0,0,14,2,0,0,0,0,0,0,0,0
"player",21900130,"De'Anthony Melton",2,2,0,"0",0,0,11,4,0,0,2,2,0,0,0,0
"player",21900130,"Solomon Hill",4,1,3,"1",0,0,3,1,0,0,0,0,0,1,0,1
"player",21900130,"Kyle Anderson",15,5,10,"1",0,0,12,3,0,0,1,1,1,0,1,1
"player",21900130,"Marko Guduric",8,3,5,"0",0,0,14,3,0,0,1,1,0,0,0,0
"player",21900130,"Bruno Caboclo",5,4,1,"1",1,2,8,1,0,0,0,0,0,1,1,1
"player",21900130,"John Konchar",1,0,1,"0",1,2,0,0,0,0,0,0,0,0,0,0
"player",21900130,"Yuta Watanabe",2,1,1,"0",0,0,4,0,0,0,0,0,0,0,0,0
"player",21900131,"Glenn Robinson III",12,9,3,"2",0,0,18,7,0,0,0,0,0,2,1,2
